title,actual_price,dis,after_dis_price,link,rating,no_of_rating
"Acer Aspire Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light Laptop  (15.6 inch, Pure Silver, 1.70 kg)","56,990",12% off,"49,990",https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4SZYVDQUU&lid=LSTCOMH59E4SZYVDQUU1KQHXN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_5_120&otracker=search&otracker1=search&fm=Search&iid=96128620-7266-480a-8a9b-6c7f839696ba.COMH59E4SZYVDQUU.SEARCH&ppt=sp&ppn=sp&ssid=t9ft8jaa400000001736063995179&qH=312f91285e048e09,4.3,148 Ratings & 19 Reviews
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","66,090",33% off,"43,990",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm726ac134d0530?pid=COMHFYZ3GZVH37GY&lid=LSTCOMHFYZ3GZVH37GYBMASJU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=search&otracker1=search&iid=049b8aaa-97f5-430e-89bf-a9edb020a9e9.COMHFYZ3GZVH37GY.SEARCH&ssid=4wu1znf5bk0000001736063974283&qH=312f91285e048e09,4.1,"1,688 Ratings & 89 Reviews"
"ASUS Vivobook 16X for Creator, Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) K3605ZF-RP258WS Gaming Laptop  (16 Inch, Cool Silver, 1.80 Kg, With MS Office)","77,990",23% off,"59,990",https://www.flipkart.com/asus-vivobook-16x-creator-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-k3605zf-rp258ws-gaming-laptop/p/itm09df27f92263c?pid=COMH2XBQ9QNGRUQ5&lid=LSTCOMH2XBQ9QNGRUQ5ZT4YVQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_121&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMH2XBQ9QNGRUQ5.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,513 Ratings & 53 Reviews
"ASUS TUF Gaming F15 Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) FX507ZC4-HN116W Gaming Laptop  (15.6 Inch, Mecha Gray, 2.20 Kg)","87,990",23% off,"66,900",https://www.flipkart.com/asus-tuf-gaming-f15-intel-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-fx507zc4-hn116w-laptop/p/itm18565b89ac405?pid=COMGQ694GW8WQ4TN&lid=LSTCOMGQ694GW8WQ4TN6DPZRD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_122&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGQ694GW8WQ4TN.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.4,892 Ratings & 72 Reviews
"Acer Aspire Lite Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Light Laptop  (15.6 inch, Steel Gray, 1.60 kg)","52,723",41% off,"30,980",https://www.flipkart.com/acer-aspire-lite-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-al15-52-thin-light-laptop/p/itm2f1be04e21a00?pid=COMGX7PJJJZ9CHET&lid=LSTCOMGX7PJJJZ9CHETPF1ELE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_123&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGX7PJJJZ9CHET.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.1,675 Ratings & 59 Reviews
"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ549WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 kg, With MS Office)","66,990",28% off,"47,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-x1504za-nj549ws-thin-light-laptop/p/itma5d3e52e600b7?pid=COMHYG8ZPYAZAFTY&lid=LSTCOMHYG8ZPYAZAFTYUFI8OO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_124&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMHYG8ZPYAZAFTY.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,"6,128 Ratings & 329 Reviews"
"Acer Predator Neo Intel Core i7 13th Gen 13700HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) PHN16-71-757P Gaming Laptop  (16 Inch, Obsidian Black, 2.6 Kg)","1,44,999",27% off,"1,04,990",https://www.flipkart.com/acer-predator-neo-intel-core-i7-13th-gen-13700hx-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-phn16-71-757p-gaming-laptop/p/itmbac4c539241e8?pid=COMGZS9GYMHMGDT6&lid=LSTCOMGZS9GYMHMGDT6BRZQ8C&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_125&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGZS9GYMHMGDT6.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.4,"1,216 Ratings & 106 Reviews"
"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS|X1504ZA-NJ520WS|X1504ZA-NJ528WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.7 Kg, With MS Office)","69,990",38% off,"42,990",https://www.flipkart.com/asus-vivobook-15-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj521ws-x1504za-nj520ws-x1504za-nj528ws-thin-light-laptop/p/itmff0e170cb596e?pid=COMHYWSWMFQQBCG3&lid=LSTCOMHYWSWMFQQBCG3ZA9JEY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_126&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMHYWSWMFQQBCG3.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,"6,128 Ratings & 329 Reviews"
"HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light Laptop  (39.6 cm, Natural Silver, 1.69 Kg, With MS Office)","51,266",26% off,"37,490",https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fy5003tu-thin-light-laptop/p/itmbb21e864fb30c?pid=COMGZVGHE9QU8C6M&lid=LSTCOMGZVGHE9QU8C6MHJQTO4&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_127&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGZVGHE9QU8C6M.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,"6,083 Ratings & 364 Reviews"
"ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) FA566NFR-HN259W Gaming Laptop  (15.6 inch, Graphite Black, 2.30 Kg)","75,990",21% off,"59,990",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-fa566nfr-hn259w-laptop/p/itm2748ea7538c50?pid=COMHFT2NEWGYDWAV&lid=LSTCOMHFT2NEWGYDWAVPS8GCS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_128&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMHFT2NEWGYDWAV.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,572 Ratings & 44 Reviews
"HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16-wd0880TX Gaming Laptop  (16.1 Inch, Shadow Black, 2.32 Kg, With MS Office)","1,18,169",28% off,"84,990",https://www.flipkart.com/hp-omen-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-16-wd0880tx-gaming-laptop/p/itmf78f7125cef63?pid=COMGRFA3FSYTP4FE&lid=LSTCOMGRFA3FSYTP4FEPMNJN3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGRFA3FSYTP4FE.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.5,451 Ratings & 43 Reviews
"DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3530 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.62 Kg, With MS Office)","63,416",21% off,"49,890",https://www.flipkart.com/dell-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-inspiron-3530-thin-light-laptop/p/itm1a4c8b8dbb6d7?pid=COMHYGBZSWASQK9B&lid=LSTCOMHYGBZSWASQK9BPX07QQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMHYGBZSWASQK9B.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,148 Ratings & 6 Reviews
"DELL 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.67 kg, With MS Office)","38,747",22% off,"29,990",https://www.flipkart.com/dell-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-inspiron-3535-thin-light-laptop/p/itm58c1d8a904449?pid=COMH5PBYWQTDJGQG&lid=LSTCOMH5PBYWQTDJGQGV27I7I&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=search&otracker1=search&iid=049b8aaa-97f5-430e-89bf-a9edb020a9e9.COMH5PBYWQTDJGQG.SEARCH&ssid=4wu1znf5bk0000001736063974283&qH=312f91285e048e09,4.3,"1,416 Ratings & 209 Reviews"
"Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.63 Kg)","49,990",30% off,"34,990",https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15iau7-thin-light-laptop/p/itmdb68106255980?pid=COMH44PGNWF6MZYC&lid=LSTCOMH44PGNWF6MZYCNCNOWQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMH44PGNWF6MZYC.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.3,406 Ratings & 30 Reviews
"ASUS Vivobook Go 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ521WS Thin and Light Laptop  (15.6 Inch, Cool Silver, 1.63 Kg, With MS Office)","66,990",46% off,"35,990",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj521ws-thin-light-laptop/p/itm454b1b37dbe89?pid=COMGNRNUKRMMXNZQ&lid=LSTCOMGNRNUKRMMXNZQYSOFRK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGNRNUKRMMXNZQ.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,"2,053 Ratings & 134 Reviews"
"SAMSUNG Galaxy Book4 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-KG1IN / NP750XGJ-LG1IN Thin and Light Laptop  (15.6 Inch, Gray, 1.55 Kg, With MS Office)","78,189",25% off,"57,990",https://www.flipkart.com/samsung-galaxy-book4-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-thin-light-laptop/p/itm80f6b6ecef780?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_133&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGZUYDFZXHWYWZ.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.5,"4,015 Ratings & 366 Reviews"
"HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light Laptop  (39.6 cm, Grey, 1.69 kg, With MS Office)","56,261",34% off,"36,900",https://www.flipkart.com/hp-15s-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-15s-fq5007tu-thin-light-laptop/p/itm99a4f2e2fa284?pid=COMGKW2NSU4SPZSG&lid=LSTCOMGKW2NSU4SPZSGEOIPKZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_134&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGKW2NSU4SPZSG.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,"6,526 Ratings & 547 Reviews"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 inch, Onyx Grey, 2.1 kg, With MS Office)","94,690",36% off,"59,990",https://www.flipkart.com/lenovo-ideapad-gaming-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15iah7-laptop/p/itmdfcda2ed0d444?pid=COMGSVFEVXSBM2V9&lid=LSTCOMGSVFEVXSBM2V9FM2LDW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_135&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGSVFEVXSBM2V9.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.3,508 Ratings & 60 Reviews
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ520WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.7 Kg, With MS Office)","69,990",38% off,"42,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj520ws-thin-light-laptop/p/itmd18be54b1f23f?pid=COMH2D4GHZZGSHDP&lid=LSTCOMH2D4GHZZGSHDPPOYP5X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_136&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMH2D4GHZZGSHDP.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.4,7 Ratings & 0 Reviews
"ASUS X1504ZA Intel Core i3 12th Gen 12th Gen Intel Core i3-1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ322WS Thin and Light Laptop  (15.6 inch, Cool Silver, 1.70 kg, With MS Office)","54,990",42% off,"31,789",https://www.flipkart.com/asus-x1504za-intel-core-i3-12th-gen-i3-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj322ws-thin-light-laptop/p/itmda564b198c5ad?pid=COMGT2RFWFYDGZJQ&lid=LSTCOMGT2RFWFYDGZJQGDMBVU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGT2RFWFYDGZJQ.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.3,685 Ratings & 76 Reviews
"Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A  (13.6 Inch, Silver, 1.24 Kg)","99,900",15% off,"83,990",https://www.flipkart.com/apple-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mlxy3hn-a/p/itme2224b15220cd?pid=COMGFB2GWHPVFMJW&lid=LSTCOMGFB2GWHPVFMJWCYOKC8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_138&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGFB2GWHPVFMJW.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.7,"14,850 Ratings & 895 Reviews"
"ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322WS Thin and Light Laptop  (15.6 Inch, Mixed Black, 1.63 Kg, With MS Office)","61,990",37% off,"38,990",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itma00c7ae7d7ce7?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_139&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGMGXFE9F37AMQ.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.4,"3,180 Ratings & 341 Reviews"
"Lenovo LOQ Intel Core i5 12th Gen 12450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 15IAX9 Gaming Laptop  (15.6 inch, Luna Grey, 2.38 Kg, With MS Office)","1,05,090",26% off,"76,990",https://www.flipkart.com/lenovo-loq-intel-core-i5-12th-gen-12450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-15iax9-gaming-laptop/p/itm96e6fe944b519?pid=COMHYXVABRPB2XQ5&lid=LSTCOMHYXVABRPB2XQ57M1XQE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_140&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMHYXVABRPB2XQ5.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.3,351 Ratings & 28 Reviews
"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ321WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, With MS Office)","54,990",40% off,"32,990",https://www.flipkart.com/asus-vivobook-15-backlit-keyboard-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-x1504za-nj321ws-thin-light-laptop/p/itmbe5bbf6a5168b?pid=COMGT2ZXC24MFNFA&lid=LSTCOMGT2ZXC24MFNFAH8MFND&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_15&otracker=search&otracker1=search&iid=049b8aaa-97f5-430e-89bf-a9edb020a9e9.COMGT2ZXC24MFNFA.SEARCH&ssid=4wu1znf5bk0000001736063974283&qH=312f91285e048e09,4.3,"9,660 Ratings & 742 Reviews"
"Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 14IAH8 Thin and Light Laptop  (14 Inch, Arctic Grey, 1.37 Kg, With MS Office)","69,890",23% off,"53,760",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-14iah8-thin-light-laptop/p/itm7329d9b344191?pid=COMGYHP5ZB4AGZH6&lid=LSTCOMGYHP5ZB4AGZH6FHRJ3V&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_141&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGYHP5ZB4AGZH6.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.1,"1,688 Ratings & 89 Reviews"
"Acer Aspire 3 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) A324-51 Thin and Light Laptop  (14 Inch, Steel Gray, 1.45 Kg)","53,000",22% off,"40,990",https://www.flipkart.com/acer-aspire-3-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-a324-51-thin-light-laptop/p/itm28da8f6c2f512?pid=COMHY24R8TSWYSVP&lid=LSTCOMHY24R8TSWYSVPQGEAFO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_142&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMHY24R8TSWYSVP.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.1,"2,242 Ratings & 160 Reviews"
"HP FQ Series Intel Core i3 12th Gen 1215U - (8 GB/1 TB SSD/Windows 11 Home) 15s-FQ5328TU Thin and Light Laptop  (15.6 Inch, Silver, 1.69 Kg, With MS Office)","52,055",23% off,"39,990",https://www.flipkart.com/hp-fq-series-intel-core-i3-12th-gen-1215u-8-gb-1-tb-ssd-windows-11-home-15s-fq5328tu-thin-light-laptop/p/itme76ef02dcca1f?pid=COMH2FYRJ4ZHDAC3&lid=LSTCOMH2FYRJ4ZHDAC3CEQVFR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMH2FYRJ4ZHDAC3.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,233 Ratings & 10 Reviews
"Primebook 4G Android Based MediaTek MT8788 - (4 GB/64 GB EMMC Storage/Prime OS) 4G Thin and Light Laptop  (11.6 Inch, Black, 1.065 Kg)","24,990",44% off,"13,990",https://www.flipkart.com/primebook-4g-android-based-mediatek-mt8788-4-gb-64-gb-emmc-storage-prime-os-thin-light-laptop/p/itmfd3a315fce1d5?pid=COMGH2NKYVZCVXAW&lid=LSTCOMGH2NKYVZCVXAWAYX3II&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_144&otracker=search&otracker1=search&fm=Search&iid=18b6acf7-d521-485b-986a-9d405596ff16.COMGH2NKYVZCVXAW.SEARCH&ppt=sp&ppn=sp&ssid=14q2yi5s8w0000001736064002165&qH=312f91285e048e09,4.2,"2,916 Ratings & 861 Reviews"
"Lenovo IdeaPad Slim 5 WUXGA OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) 14IMH9 Laptop  (14 Inch, Cloud Grey, 1.46 Kg, With MS Office)","1,01,090",21% off,"78,990",https://www.flipkart.com/lenovo-ideapad-slim-5-wuxga-oled-ai-pc-intel-core-ultra-125h-16-gb-1-tb-ssd-windows-11-home-14imh9-laptop/p/itm089031723a8df?pid=COMGXAU9B7GGGZH4&lid=LSTCOMGXAU9B7GGGZH4QBWTKF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=search&otracker1=search&fm=Search&iid=f925f024-156c-4ab8-a333-ba96f10e0507.COMGXAU9B7GGGZH4.SEARCH&ppt=sp&ppn=sp&ssid=xxqsg56cqo0000001736064007085&qH=312f91285e048e09,4.1,243 Ratings & 29 Reviews
"MSI Modern 14 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 H D13MG-073IN Thin and Light Laptop  (14 inch, Classic Black, 1.6 Kg)","68,990",18% off,"55,990",https://www.flipkart.com/msi-modern-14-h-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-d13mg-073in-thin-light-laptop/p/itma3487f87490c9?pid=COMGXMY58FZSXHQW&lid=LSTCOMGXMY58FZSXHQWTPNSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=search&otracker1=search&fm=Search&iid=f925f024-156c-4ab8-a333-ba96f10e0507.COMGXMY58FZSXHQW.SEARCH&ppt=sp&ppn=sp&ssid=xxqsg56cqo0000001736064007085&qH=312f91285e048e09,4.6,18 Ratings & 3 Reviews
"Primebook S Wifi MediaTek MT8183 - (4 GB/128 GB EMMC Storage/Prime OS) PB S Wifi Thin and Light Laptop  (11.6 Inch, Royal Black, 1.065 Kg)","20,990",33% off,"13,990",https://www.flipkart.com/primebook-s-wifi-mediatek-mt8183-4-gb-128-gb-emmc-storage-prime-os-pb-thin-light-laptop/p/itm04f0a66514c57?pid=COMGTBHFGBTXUGBC&lid=LSTCOMGTBHFGBTXUGBCNKRMWP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_147&otracker=search&otracker1=search&fm=Search&iid=f925f024-156c-4ab8-a333-ba96f10e0507.COMGTBHFGBTXUGBC.SEARCH&ppt=sp&ppn=sp&ssid=xxqsg56cqo0000001736064007085&qH=312f91285e048e09,4.1,"1,339 Ratings & 378 Reviews"
